time,"Lat: 28.5000, Lon: 77.5000"
2024-08-09,26.098411560058594
2024-08-10,25.77913475036621
2024-08-11,25.994413375854492
2024-08-12,25.096460342407227
2024-08-13,25.831571578979492
2024-08-14,26.817569732666016
2024-08-15,26.09860610961914
2024-08-16,26.364667892456055
2024-08-17,26.919939041137695
2024-08-18,26.91543197631836
2024-08-19,26.573646545410156
2024-08-20,25.903438568115234
2024-08-21,25.619632720947266
2024-08-22,26.167762756347656
2024-08-23,25.488597869873047
2024-08-24,26.477506637573242
2024-08-25,26.616792678833008
2024-08-26,26.503694534301758
2024-08-27,24.509754180908203
2024-08-28,24.370031356811523
2024-08-29,23.88705062866211
2024-08-30,25.359525680541992
2024-08-31,26.004487991333008
2024-09-01,27.209922790527344
2024-09-02,26.504758834838867
2024-09-03,26.854063034057617
2024-09-04,25.04579734802246
2024-09-05,24.378971099853516
2024-09-06,25.318044662475586
2024-09-07,25.378787994384766
2024-09-08,25.772348403930664
2024-09-09,25.964210510253906
2024-09-10,26.485794067382812
2024-09-11,24.533628463745117
2024-09-12,25.296863555908203
2024-09-13,23.300495147705078
2024-09-14,22.915517807006836
2024-09-15,23.411611557006836
2024-09-16,24.122657775878906
2024-09-17,25.23919105529785
2024-09-18,25.009584426879883
2024-09-19,23.568405151367188
2024-09-20,24.22361183166504
2024-09-21,25.500547409057617
2024-09-22,26.13507843017578
2024-09-23,26.455921173095703
2024-09-24,27.05718231201172
2024-09-25,27.246828079223633
2024-09-26,25.956993103027344
2024-09-27,25.222036361694336
2024-09-28,24.252729415893555
2024-09-29,24.742958068847656
2024-09-30,24.690256118774414
2024-10-01,25.013330459594727
2024-10-02,24.813669204711914
2024-10-03,23.067535400390625
2024-10-04,24.03020477294922
2024-10-05,24.16280174255371
2024-10-06,22.74652099609375
2024-10-07,22.341651916503906
2024-10-08,22.75922966003418
2024-10-09,22.140243530273438
2024-10-10,21.590349197387695
2024-10-11,20.07558250427246
2024-10-12,19.823062896728516
2024-10-13,19.54791831970215
2024-10-14,20.69093894958496
2024-10-15,19.4366455078125
2024-10-16,19.320100784301758
2024-10-17,20.016220092773438
2024-10-18,20.11774444580078
2024-10-19,20.461807250976562
2024-10-20,20.367006301879883
2024-10-21,20.114303588867188
2024-10-22,20.63917350769043
2024-10-23,20.449321746826172
2024-10-24,19.595232009887695
2024-10-25,19.238433837890625
2024-10-26,18.744651794433594
2024-10-27,20.381406784057617
2024-10-28,21.031631469726562
2024-10-29,21.365318298339844
2024-10-30,20.738948822021484
2024-10-31,20.66779136657715
2024-11-01,18.325611114501953
2024-11-02,16.927078247070312
2024-11-03,17.267314910888672
2024-11-04,16.92141342163086
2024-11-05,18.276126861572266
2024-11-06,18.42909812927246
2024-11-07,19.118324279785156
2024-11-08,19.189376831054688
2024-11-09,18.94794464111328
2024-11-10,18.52393341064453
2024-11-11,18.292871475219727
2024-11-12,17.96575164794922
2024-11-13,17.042522430419922
2024-11-14,15.276359558105469
2024-11-15,15.106501579284668
2024-11-16,14.247626304626465
2024-11-17,14.236499786376953
2024-11-18,14.366177558898926
2024-11-19,11.932311058044434
2024-11-20,11.449908256530762
2024-11-21,11.626428604125977
2024-11-22,11.789639472961426
2024-11-23,11.822014808654785
2024-11-24,12.71173095703125
2024-11-25,13.238707542419434
2024-11-26,11.766351699829102
2024-11-27,10.680421829223633
2024-11-28,9.713468551635742
2024-11-29,9.44581127166748
2024-11-30,10.415154457092285
2024-12-01,11.095548629760742
2024-12-02,11.027653694152832
2024-12-03,10.776350021362305
2024-12-04,11.924064636230469
2024-12-05,9.744880676269531
2024-12-06,8.790492057800293
2024-12-07,7.468807220458984
2024-12-08,7.959183216094971
2024-12-09,9.081611633300781
2024-12-10,6.731420040130615
2024-12-11,5.616490364074707
2024-12-12,4.239632606506348
2024-12-13,6.274789810180664
2024-12-14,5.794007301330566
2024-12-15,4.892857074737549
2024-12-16,5.420557022094727
2024-12-17,5.979333877563477
2024-12-18,6.538583755493164
2024-12-19,6.566460609436035
2024-12-20,8.129371643066406
2024-12-21,7.869991779327393
2024-12-22,8.524921417236328
2024-12-23,9.787239074707031
2024-12-24,9.596109390258789
2024-12-25,9.618668556213379
2024-12-26,8.690643310546875
2024-12-27,11.398256301879883
2024-12-28,13.46992301940918
2024-12-29,11.557212829589844
2024-12-30,10.683881759643555
2024-12-31,10.396777153015137
